id;automated_search_id;source_url;title;description;author;published_date;excerpt;image_url;exa_id;exa_score;exa_metadata;processed;added_to_pending;pending_article_id;relevance_score;duplicate_of;skip_reason;discovered_at;processed_at;created_at;updated_at;ai_confidence_score;score_source;final_score
3165b0e5-fe97-4346-86a8-641bbf1d2b7a;d4e32134-ad9b-44bb-8db4-ad595ae6fa22;https://www.newyorkbids.net/government-agencies/new-york/new-york-city-transit-authority-mta---nyct-9941/;New York City Transit Authority Mta Nyct Bids, RFPs, RFQs & Other Procurement Solicitations;"Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newyorkbids.net/register/)

[Not here](https://www.newyorkbids.net/winnie.php)

[New York](https://www.newyorkbids.net/government-agencies/)  »  [New York](https://www.newyorkbids.net/government-agencies/new-york/)  »  [New York City Transit Authority (MTA - NYCT)](https://www.newyorkbids.net/government-agencies/new-york/new-york-city-transit-authority-mta---nyct-9941/)  »

# New York Cit";;2025-12-02 00:00:00+00;"Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newyorkbids.net/register/)

[Not here](https://www.newyorkbids.net/winnie.php)

[New York](https://www.newyorkbids.net/government-agencies/)  »  [New York](https://www.newyorkbids.net/government-agencies/new-york/)  »  [New York City Transit Authority";;https://www.newyorkbids.net/government-agencies/new-york/new-york-city-transit-authority-mta---nyct-9941/;;"{""highlightScores"":[1],""highlights"":[""Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.newyorkbids.net/register/)\n\n[Not here](https://www.newyorkbids.net/winnie.php)\n\n[New York](https://www.newyorkbids.net/government-agencies/)  »  [New York](https://www.newyorkbids.net/government-agencies/new-york/)  »  [New York City Transit Authority""]}";false;false;;;;;2025-11-20 03:53:52.839+00;;2025-11-20 03:53:52.899618+00;2025-11-20 03:53:52.899618+00;;exa_api;
a1ec1c67-82bf-4a99-889e-98d4f55b6b80;d4e32134-ad9b-44bb-8db4-ad595ae6fa22;https://www.mta.info/doing-business-with-us/procurement/mta-headquarters/videos;MTA Headquarters Bid Videos and Virtual Bid Openings;"[Skip to main content](https://www.mta.info/www.mta.info#main-content)

1. [Home](https://www.mta.info/)
2. [Doing business with the MTA](https://www.mta.info/doing-business-with-us)
3. [MTA Procurement](https://www.mta.info/doing-business-with-us/procurement)
4. [MTA Headquarters Current List of Procurement Opportunities](https://www.mta.info/doing-business-with-us/procurement/mta-headquarters)
5. MTA Headquarters Bid Videos and Virtual Bid Openings

# MTA Headquarters Bid Videos and Virtual Bi";;2025-12-02 00:00:00+00;"[Skip to main content](https://www.mta.info/www.mta.info#main-content)

1. [Home](https://www.mta.info/)
2. [Doing business with the MTA](https://www.mta.info/doing-business-with-us)
3. [MTA Procurement](https://www.mta.info/doing-business-with-us/procurement)
4. [MTA Headquarters Current List of Procurement Opportunities](https://www.mta.info/doing-business";;https://www.mta.info/doing-business-with-us/procurement/mta-headquarters/videos;;"{""highlightScores"":[1],""highlights"":[""[Skip to main content](https://www.mta.info/www.mta.info#main-content)\n\n1. [Home](https://www.mta.info/)\n2. [Doing business with the MTA](https://www.mta.info/doing-business-with-us)\n3. [MTA Procurement](https://www.mta.info/doing-business-with-us/procurement)\n4. [MTA Headquarters Current List of Procurement Opportunities](https://www.mta.info/doing-business""]}";false;false;;;;;2025-11-20 03:53:53.515+00;;2025-11-20 03:53:53.575846+00;2025-11-20 03:53:53.575846+00;;exa_api;
3c1efcb5-b889-438c-98d3-58e731bfcd35;d4e32134-ad9b-44bb-8db4-ad595ae6fa22;https://www.govcb.com/statebrowse/state.bid-New%20York-City%20of%20New%20York%20%28DCAS%29.htm;City of New York (DCAS) (New York) Government Bid and Contract Opportunities;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingAlbert";;2025-12-06 00:00:00+00;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk";;https://www.govcb.com/statebrowse/state.bid-New%20York-City%20of%20New%20York%20%28DCAS%29.htm;;"{""highlightScores"":[1],""highlights"":[""State & Local\nFederal\n\nSearch Title Only\n\nAll StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk""]}";false;false;;;;;2025-11-20 03:53:54.177+00;;2025-11-20 03:53:54.237671+00;2025-11-20 03:53:54.237671+00;;exa_api;
3b3284b5-8f92-4d9a-a64f-853d5f614a66;00c766c0-2131-4006-9011-6803a45f85c8;https://www.njtransit.com/press-releases/nj-transit-advances-environmental-impact-statement-expansion-hudson-bergen-light;NJ TRANSIT;"# NJ TRANSIT ADVANCES ENVIRONMENTAL IMPACT STATEMENT FOR EXPANSION OF HUDSON-BERGEN LIGHT RAIL

## Request For Proposals (RFP) Issued To Prepare Draft Environmental Impact Statement (DEIS) For 10-Mile HBLR Extension Into Bergen County

November 14, 2025

**NEWARK, NJ** – NJ TRANSIT continues advancing an extension of the Hudson-Bergen Light Rail into Bergen County by issuing a Request For Proposals (RFP) to hire a contractor to prepare the Draft Environmental Impact Statement (DEIS).  The propos";;2025-11-14 00:00:00+00;"# NJ TRANSIT ADVANCES ENVIRONMENTAL IMPACT STATEMENT FOR EXPANSION OF HUDSON-BERGEN LIGHT RAIL

## Request For Proposals (RFP) Issued To Prepare Draft Environmental Impact Statement (DEIS) For 10-Mile HBLR Extension Into Bergen County

November 14, 2025

**NEWARK, NJ** – NJ TRANSIT continues advancing an extension of the Hudson-Bergen Light Rail into Bergen ";;https://www.njtransit.com/press-releases/nj-transit-advances-environmental-impact-statement-expansion-hudson-bergen-light;;"{""highlightScores"":[1],""highlights"":[""# NJ TRANSIT ADVANCES ENVIRONMENTAL IMPACT STATEMENT FOR EXPANSION OF HUDSON-BERGEN LIGHT RAIL\n\n## Request For Proposals (RFP) Issued To Prepare Draft Environmental Impact Statement (DEIS) For 10-Mile HBLR Extension Into Bergen County\n\nNovember 14, 2025\n\n**NEWARK, NJ** – NJ TRANSIT continues advancing an extension of the Hudson-Bergen Light Rail into Bergen ""]}";false;false;;;;;2025-11-20 03:53:55.67+00;;2025-11-20 03:53:55.729042+00;2025-11-20 03:53:55.729042+00;;exa_api;
46bcf924-83bc-41ef-b013-f1ceec2a3440;00c766c0-2131-4006-9011-6803a45f85c8;https://www.northjersey.com/story/news/transportation/2025/11/12/new-portal-bridge-cutover-nj-transit-amtrak-disruption/87214082007/;Cutover to new Portal Bridge could disrupt NJ Transit, Amtrak train service for 6 weeks;"[TRANSPORTATION](https://www.northjersey.com/news/transportation/)

# Cutover to new Portal Bridge could disrupt NJ Transit, Amtrak train service for 6 weeks

## 2-minute read

[Colleen Wilson](https://www.northjersey.com/staff/4388378002/colleen-wilson/)

NorthJersey.com

Significant schedule changes could upend rail service for NJ Transit and Amtrak customers in early 2026 so workers can get some of the final pieces in place to open the new [Portal North Bridge](https://www.northjersey.com/sto";;2025-11-12 00:00:00+00;"[TRANSPORTATION](https://www.northjersey.com/news/transportation/)

# Cutover to new Portal Bridge could disrupt NJ Transit, Amtrak train service for 6 weeks

## 2-minute read

[Colleen Wilson](https://www.northjersey.com/staff/4388378002/colleen-wilson/)

NorthJersey.com

Significant schedule changes could upend rail service for NJ Transit and Amtrak custom";;https://www.northjersey.com/story/news/transportation/2025/11/12/new-portal-bridge-cutover-nj-transit-amtrak-disruption/87214082007/;;"{""highlightScores"":[1],""highlights"":[""[TRANSPORTATION](https://www.northjersey.com/news/transportation/)\n\n# Cutover to new Portal Bridge could disrupt NJ Transit, Amtrak train service for 6 weeks\n\n## 2-minute read\n\n[Colleen Wilson](https://www.northjersey.com/staff/4388378002/colleen-wilson/)\n\nNorthJersey.com\n\nSignificant schedule changes could upend rail service for NJ Transit and Amtrak custom""]}";false;false;;;;;2025-11-20 03:53:56.359+00;;2025-11-20 03:53:56.419648+00;2025-11-20 03:53:56.419648+00;;exa_api;
ab9a9473-14e1-4502-9da8-ee9e9e5a3873;d4e32134-ad9b-44bb-8db4-ad595ae6fa22;https://www.govcb.com/statebrowse/state.bids-new%20york-City%20of%20New%20York/3.htm;City of New York (new york) Government Bid and Contract Opportunities;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingAlbert";;2025-12-05 00:00:00+00;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk";;https://www.govcb.com/statebrowse/state.bids-new%20york-City%20of%20New%20York/3.htm;;"{""highlightScores"":[1],""highlights"":[""State & Local\nFederal\n\nSearch Title Only\n\nAll StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk""]}";false;false;;;;;2025-11-20 03:53:53.73+00;;2025-11-20 03:53:53.792471+00;2025-11-20 03:53:53.792471+00;;exa_api;
238585f3-e97c-4293-b242-ed67408d6c53;00c766c0-2131-4006-9011-6803a45f85c8;https://www.nj.com/traffic/2025/11/nj-transit-ceo-confirms-hes-leaving-the-agency-as-it-launches-917m-rail-car-project.html;NJ Transit CEO confirms he’s leaving the agency as it launches $917M project;"[Skip to Article](https://www.nj.com/www.nj.com#main)

Gov. Phil Murphy speaks at an October 2024 ceremony unveiling NJ Transit's new multilevel III rail car behind him. NJ Transit will spend $917 million to have 429 of the original 20-year old multilevels rebuilt to have the same features as the Multilevel III.SL

By

- [Larry Higgs \| NJ Advance Media for NJ.com](https://www.nj.com/staff/lhiggs@njadvancemedia.com/)

NJ Transit officials took the final step in delivering on Gov. [Phil Murphy](h";Updated: Nov. 14, 2025, 9:33 a.m.|Published: Nov. 12, 2025, 10:17 p.m.;2025-11-13 00:00:00+00;"[Skip to Article](https://www.nj.com/www.nj.com#main)

Gov. Phil Murphy speaks at an October 2024 ceremony unveiling NJ Transit's new multilevel III rail car behind him. NJ Transit will spend $917 million to have 429 of the original 20-year old multilevels rebuilt to have the same features as the Multilevel III.SL

By

- [Larry Higgs \| NJ Advance Media for ";;https://www.nj.com/traffic/2025/11/nj-transit-ceo-confirms-hes-leaving-the-agency-as-it-launches-917m-rail-car-project.html;;"{""highlightScores"":[1],""highlights"":[""[Skip to Article](https://www.nj.com/www.nj.com#main)\n\nGov. Phil Murphy speaks at an October 2024 ceremony unveiling NJ Transit's new multilevel III rail car behind him. NJ Transit will spend $917 million to have 429 of the original 20-year old multilevels rebuilt to have the same features as the Multilevel III.SL\n\nBy\n\n- [Larry Higgs \\| NJ Advance Media for ""]}";false;false;;;;;2025-11-20 03:53:55.897+00;;2025-11-20 03:53:55.968677+00;2025-11-20 03:53:55.968677+00;;exa_api;
f476eb4f-3539-4c4d-9857-108e14249b83;00c766c0-2131-4006-9011-6803a45f85c8;https://www.nj.com/news/2025/11/historic-45b-plan-will-build-new-airport-terminals-add-rail-service-but-tolls-and-fares-will-rise.html;Historic $45B plan will build new airport terminals, add rail service, but tolls and fares will rise;"[Skip to Article](https://www.nj.com/www.nj.com#main)

Passengers at the World Trade Center swarm an arriving PATH train to New Jersey. PATH officials announced historic service increases starting in March 2026. Larry Higgs \| NJ Advance MediaSL

By

- [Larry Higgs \| NJ Advance Media for NJ.com](https://www.nj.com/staff/lhiggs@njadvancemedia.com/)

Port Authority officials unveiled an [ambitious $45 billion capital plan](https://www.portauthoritybuilds.com/redevelopment/us/en/home/capital-plan.";Published: Nov. 13, 2025, 6:18 p.m.;2025-11-13 00:00:00+00;"[Skip to Article](https://www.nj.com/www.nj.com#main)

Passengers at the World Trade Center swarm an arriving PATH train to New Jersey. PATH officials announced historic service increases starting in March 2026. Larry Higgs \| NJ Advance MediaSL

By

- [Larry Higgs \| NJ Advance Media for NJ.com](https://www.nj.com/staff/lhiggs@njadvancemedia.com/)

Port Aut";;https://www.nj.com/news/2025/11/historic-45b-plan-will-build-new-airport-terminals-add-rail-service-but-tolls-and-fares-will-rise.html;;"{""highlightScores"":[1],""highlights"":[""[Skip to Article](https://www.nj.com/www.nj.com#main)\n\nPassengers at the World Trade Center swarm an arriving PATH train to New Jersey. PATH officials announced historic service increases starting in March 2026. Larry Higgs \\| NJ Advance MediaSL\n\nBy\n\n- [Larry Higgs \\| NJ Advance Media for NJ.com](https://www.nj.com/staff/lhiggs@njadvancemedia.com/)\n\nPort Aut""]}";false;false;;;;;2025-11-20 03:53:56.594+00;;2025-11-20 03:53:56.661357+00;2025-11-20 03:53:56.661357+00;;exa_api;
54cdebaa-1454-4025-a2f0-89ae30bab8fb;00c766c0-2131-4006-9011-6803a45f85c8;https://www.nj.gov/transportation/business/procurement/ProfServ/CurrentSolic.shtm;Solicitations, Technical Proposals, Professional Services, Procurement, Doing Business;"Back
to top

## Department of Transportation

#### Procurement

 **Phone:** 609.963.2324
**Email:** [PSPD@dot.nj.gov](mailto:""PSPD@dot.nj.gov"")

#### Solicitations for Technical Proposals

The New Jersey Department of Transportation, Bureau of Professional Services, has converted to an electronic technical proposal submission process using Bid Express through Info Tech.

To view On-Time Submissions, click
on the TP Number, sign into [Bid\
Express](https://www.bidexpress.com/), navigate to the co";webadmin;2025-11-06 00:00:00+00;"Back
to top

## Department of Transportation

#### Procurement

 **Phone:** 609.963.2324
**Email:** [PSPD@dot.nj.gov](mailto:""PSPD@dot.nj.gov"")

#### Solicitations for Technical Proposals

The New Jersey Department of Transportation, Bureau of Professional Services, has converted to an electronic technical proposal submission process using Bid Express throug";;https://www.nj.gov/transportation/business/procurement/ProfServ/CurrentSolic.shtm;;"{""highlightScores"":[1],""highlights"":[""Back\nto top\n\n## Department of Transportation\n\n#### Procurement\n\n **Phone:** 609.963.2324\n**Email:** [PSPD@dot.nj.gov](mailto:\""PSPD@dot.nj.gov\"")\n\n#### Solicitations for Technical Proposals\n\nThe New Jersey Department of Transportation, Bureau of Professional Services, has converted to an electronic technical proposal submission process using Bid Express throug""]}";false;false;;;;;2025-11-20 03:53:57.277+00;;2025-11-20 03:53:57.336005+00;2025-11-20 03:53:57.336005+00;;exa_api;
1b1acac7-22a5-4bc1-9186-80d1c4588785;00c766c0-2131-4006-9011-6803a45f85c8;https://railfanning.org/2025/11/nj-transit-advances-hudson-bergen-light-rail-extension-into-bergen-county/;NJ Transit Advances Hudson-Bergen Light Rail Extension Into Bergen County;"News Wire

- [\[ November 14, 2025 \] Norfolk Southern Shareholders Approve Transaction with Union Pacific Norfolk Southern](https://railfanning.org/2025/11/norfolk-southern-shareholders-approve-transaction-with-union-pacific/)
- [\[ November 13, 2025 \] Reports: Amtrak Train Strikes, Kills Person Near Metuchen Amtrak](https://railfanning.org/2025/11/reports-amtrak-train-strikes-kills-person-near-metuchen/)
- [\[ November 13, 2025 \] NJ Transit Board Authorizes $917 Million to Overhaul Multileve";;2025-11-14 00:00:00+00;"News Wire

- [\[ November 14, 2025 \] Norfolk Southern Shareholders Approve Transaction with Union Pacific Norfolk Southern](https://railfanning.org/2025/11/norfolk-southern-shareholders-approve-transaction-with-union-pacific/)
- [\[ November 13, 2025 \] Reports: Amtrak Train Strikes, Kills Person Near Metuchen Amtrak](https://railfanning.org/2025/11/reports";;https://railfanning.org/2025/11/nj-transit-advances-hudson-bergen-light-rail-extension-into-bergen-county/;;"{""highlightScores"":[1],""highlights"":[""News Wire\n\n- [\\[ November 14, 2025 \\] Norfolk Southern Shareholders Approve Transaction with Union Pacific Norfolk Southern](https://railfanning.org/2025/11/norfolk-southern-shareholders-approve-transaction-with-union-pacific/)\n- [\\[ November 13, 2025 \\] Reports: Amtrak Train Strikes, Kills Person Near Metuchen Amtrak](https://railfanning.org/2025/11/reports""]}";false;false;;;;;2025-11-20 03:53:56.135+00;;2025-11-20 03:53:56.205347+00;2025-11-20 03:53:56.205347+00;;exa_api;
e2311609-aadb-4c52-b80c-1f1512515cbe;00c766c0-2131-4006-9011-6803a45f85c8;https://www.nj.gov/transportation/business/procurement/ConstrServ/awards25.shtm;2025 Awarded Projects, Construction Services, Procurement, Doing Business;"Back
to top

## Department of Transportation

#### Division of Procurement

##### Construction Services

1035 Parkway Avenue
P.O. Box 600
Trenton, NJ 08625-0600 **Phone:** 609.963.2325                              **Fax:** 609.530.2238
[E-mail](mailto: CSPD.CSPD@dot.nj.gov)

#### Fiscal Year 2025 Awards

###### July 1, 2024 to June 30, 2025

| | |
| --- | --- |
| Fiscal Year Archives: | Select One2026202520242023202220212020201920182017201620152014201320122011 |

| Award Date | Contractor | Proj";webadmin;2025-11-03 00:00:00+00;"Back
to top

## Department of Transportation

#### Division of Procurement

##### Construction Services

1035 Parkway Avenue
P.O. Box 600
Trenton, NJ 08625-0600 **Phone:** 609.963.2325                              **Fax:** 609.530.2238
[E-mail](mailto: CSPD.CSPD@dot.nj.gov)

#### Fiscal Year 2025 Awards

###### July 1, 2024 to June 30, 2025

| | |
| --- | --";;https://www.nj.gov/transportation/business/procurement/ConstrServ/awards25.shtm;;"{""highlightScores"":[1],""highlights"":[""Back\nto top\n\n## Department of Transportation\n\n#### Division of Procurement\n\n##### Construction Services\n\n1035 Parkway Avenue\nP.O. Box 600\nTrenton, NJ 08625-0600 **Phone:** 609.963.2325                              **Fax:** 609.530.2238\n[E-mail](mailto: CSPD.CSPD@dot.nj.gov)\n\n#### Fiscal Year 2025 Awards\n\n###### July 1, 2024 to June 30, 2025\n\n| | |\n| --- | --""]}";false;false;;;;;2025-11-20 03:53:56.823+00;;2025-11-20 03:53:56.885641+00;2025-11-20 03:53:56.885641+00;;exa_api;
6f59596b-67d8-45c9-bc9e-fa0043cbb24c;00c766c0-2131-4006-9011-6803a45f85c8;https://www.mycentraljersey.com/story/news/local/middlesex-county/2025/11/13/carteret-nj-awards-47-million-ferry-terminal-construction-contract/87231574007/;Carteret awards $47M ferry terminal construction contract. Here's when service could begin;"[MIDDLESEX COUNTY](https://www.mycentraljersey.com/news/home-news-tribune/)

# Carteret awards $47M ferry terminal construction contract. Here's when service could begin

[Suzanne Russell](https://www.mycentraljersey.com/staff/4395335002/suzanne-russell/)

MyCentralJersey.com

AI-assisted summary

- The contract was awarded to Brockwell & Carrington Contractors, with construction expected to take 18-24 months.
- The multi-level terminal will include a restaurant, retail space, office space, and ";;2025-11-13 00:00:00+00;"[MIDDLESEX COUNTY](https://www.mycentraljersey.com/news/home-news-tribune/)

# Carteret awards $47M ferry terminal construction contract. Here's when service could begin

[Suzanne Russell](https://www.mycentraljersey.com/staff/4395335002/suzanne-russell/)

MyCentralJersey.com

AI-assisted summary

- The contract was awarded to Brockwell & Carrington Contract";;https://www.mycentraljersey.com/story/news/local/middlesex-county/2025/11/13/carteret-nj-awards-47-million-ferry-terminal-construction-contract/87231574007/;;"{""highlightScores"":[1],""highlights"":[""[MIDDLESEX COUNTY](https://www.mycentraljersey.com/news/home-news-tribune/)\n\n# Carteret awards $47M ferry terminal construction contract. Here's when service could begin\n\n[Suzanne Russell](https://www.mycentraljersey.com/staff/4395335002/suzanne-russell/)\n\nMyCentralJersey.com\n\nAI-assisted summary\n\n- The contract was awarded to Brockwell & Carrington Contract""]}";false;false;;;;;2025-11-20 03:53:57.495+00;;2025-11-20 03:53:57.560712+00;2025-11-20 03:53:57.560712+00;;exa_api;
26bbcdfd-f799-4049-84df-06d4aee3f197;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.bidexpress.com/businesses/1462/home;NJ Transit - Bid Express;"	- [Solicitations](https://www.bidexpress.com/solicitations)/
- NJ Transit

### General Info

**Free** _Solicitations and notifications are free for this business._

## NJ Transit

283-299 Market St Ste 1000A, Newark, NJ 07102-5009
(973) 491-7546

```
Consistent with Governor Murphy's Executive Orders 103 and 302 on COVID-19, NJ TRANSIT is committed to continue procurement operations to the maximum extent practicable. We want to reassure our current partners and future bidders that we are continu";;2025-11-19 20:53:59.165+00;"	- [Solicitations](https://www.bidexpress.com/solicitations)/
- NJ Transit

### General Info

**Free** _Solicitations and notifications are free for this business._

## NJ Transit

283-299 Market St Ste 1000A, Newark, NJ 07102-5009
(973) 491-7546

```
Consistent with Governor Murphy's Executive Orders 103 and 302 on COVID-19, NJ TRANSIT is committed to contin";;https://www.bidexpress.com/businesses/1462/home;;"{""highlightScores"":[1],""highlights"":[""- [Solicitations](https://www.bidexpress.com/solicitations)/\n- NJ Transit\n\n### General Info\n\n**Free** _Solicitations and notifications are free for this business._\n\n## NJ Transit\n\n283-299 Market St Ste 1000A, Newark, NJ 07102-5009\n(973) 491-7546\n\n```\nConsistent with Governor Murphy's Executive Orders 103 and 302 on COVID-19, NJ TRANSIT is committed to contin""]}";false;false;;;;;2025-11-20 03:54:00.406+00;;2025-11-20 03:54:00.468819+00;2025-11-20 03:54:00.468819+00;;exa_api;
9be7d26a-334a-4c96-9f3e-b638aeaddacf;00c766c0-2131-4006-9011-6803a45f85c8;https://www.newjerseybids.com/government-agencies/essex/new-jersey-nj-transit-procurement-dept.-8704/13947267-hamilton-station-escalators-replacement-project-itb.html;Hamilton Station Escalators Replacement Project Itb;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newjerseybids.com/register/)

[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.newjerseybids.com/winnie.php)

[New Jersey](https://www.newjerseybids.com/government-agencies/)  »  [Essex](https://www.newjerseybids.com/government-agencies/essex/)  »  [New Jersey (NJ) Transit, Procurement Dept.](https://www.newjersey";;2025-12-03 00:00:00+00;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newjerseybids.com/register/)

[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.newjerseybids.com/winnie.php)

[New Jersey](https://www.newjerseybids.com/government-agencies/) ";;https://www.newjerseybids.com/government-agencies/essex/new-jersey-nj-transit-procurement-dept.-8704/13947267-hamilton-station-escalators-replacement-project-itb.html;;"{""highlightScores"":[1],""highlights"":[""Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.newjerseybids.com/register/)\n\n[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)\n\n[Not here](https://www.newjerseybids.com/winnie.php)\n\n[New Jersey](https://www.newjerseybids.com/government-agencies/) ""]}";false;false;;;;;2025-11-20 03:53:57.054+00;;2025-11-20 03:53:57.120807+00;2025-11-20 03:53:57.120807+00;;exa_api;
a05c636a-4be3-4b07-b0f7-4ce3aad12727;00c766c0-2131-4006-9011-6803a45f85c8;https://patch.com/new-jersey/woodbridge/heres-how-carteret-ferry-terminal-will-look-town-awards-contract-build-it;"Here's How The Carteret Ferry Terminal Will Look; Town Awards Contract To Build It";"[Skip to main content](https://patch.com/patch.com#main)

### Nearby Communities

- [Clark-Garwood, NJ](https://patch.com/new-jersey/clark)
- [Scotch Plains-Fanwood, NJ](https://patch.com/new-jersey/scotchplains)
- [Cranford, NJ](https://patch.com/new-jersey/cranford)
- [Westfield, NJ](https://patch.com/new-jersey/westfield)
- [Edison-Metuchen, NJ](https://patch.com/new-jersey/edison-metuchen)
- [New Providence-Berkeley Heights, NJ](https://patch.com/new-jersey/newprovidence)
- [Springfield, NJ]";Carly Baldwin;2025-11-12 00:00:00+00;"[Skip to main content](https://patch.com/patch.com#main)

### Nearby Communities

- [Clark-Garwood, NJ](https://patch.com/new-jersey/clark)
- [Scotch Plains-Fanwood, NJ](https://patch.com/new-jersey/scotchplains)
- [Cranford, NJ](https://patch.com/new-jersey/cranford)
- [Westfield, NJ](https://patch.com/new-jersey/westfield)
- [Edison-Metuchen, NJ](https://p";;https://patch.com/new-jersey/woodbridge/heres-how-carteret-ferry-terminal-will-look-town-awards-contract-build-it;;"{""highlightScores"":[1],""highlights"":[""[Skip to main content](https://patch.com/patch.com#main)\n\n### Nearby Communities\n\n- [Clark-Garwood, NJ](https://patch.com/new-jersey/clark)\n- [Scotch Plains-Fanwood, NJ](https://patch.com/new-jersey/scotchplains)\n- [Cranford, NJ](https://patch.com/new-jersey/cranford)\n- [Westfield, NJ](https://patch.com/new-jersey/westfield)\n- [Edison-Metuchen, NJ](https://p""]}";false;false;;;;;2025-11-20 03:53:57.719+00;;2025-11-20 03:53:57.782622+00;2025-11-20 03:53:57.782622+00;;exa_api;
1ce12162-0fbe-4653-a138-24da05c19478;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.njtransit.com/press-releases;2025 Press Releases | New Jersey Public Transportation ...;"# 2025 Press Releases

The NJ TRANSIT Media Relations Department is available to assist reporters and other members of the news media. For routine press inquiries, call (973) 491-7078 between 7 a.m. and 6 p.m., Monday through Friday. To reach an on-call spokesperson regarding breaking news during non-business hours, call (973) 491-7078 and leave a detailed voice message. Your message will be immediately forwarded for response.

For non-media issues, please call NJ TRANSIT Customer Service at (97";;2025-11-17 03:53:59.165+00;"# 2025 Press Releases

The NJ TRANSIT Media Relations Department is available to assist reporters and other members of the news media. For routine press inquiries, call (973) 491-7078 between 7 a.m. and 6 p.m., Monday through Friday. To reach an on-call spokesperson regarding breaking news during non-business hours, call (973) 491-7078 and leave a detailed v";;https://www.njtransit.com/press-releases;;"{""highlightScores"":[1],""highlights"":[""# 2025 Press Releases\n\nThe NJ TRANSIT Media Relations Department is available to assist reporters and other members of the news media. For routine press inquiries, call (973) 491-7078 between 7 a.m. and 6 p.m., Monday through Friday. To reach an on-call spokesperson regarding breaking news during non-business hours, call (973) 491-7078 and leave a detailed v""]}";false;false;;;;;2025-11-20 03:53:59.96+00;;2025-11-20 03:54:00.022892+00;2025-11-20 03:54:00.022892+00;;exa_api;
